NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
N,1,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,2,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,3,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,4,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,5,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20007,N
N,6,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20007,N
N,7,DWS,DISARM,OFFLINE,10,NO_SOUND,DISARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,8,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,9,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,10,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,11,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,12,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20007,N
N,13,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20007,N
N,14,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,15,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,16,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,17,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,18,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,19,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20007,N
N,20,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20007,N
N,21,DWS,DISARM,OFFLINE,60,NO_SOUND,DISARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
,22,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
,23,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
,24,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20007,N
,25,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
,26,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
,27,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20007,N
,28,DWS,DISARM,OPEN_CLOSE,10,NO_SOUND,DISARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
,29,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
,30,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
,31,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20007,N
,32,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
,33,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
,34,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20007,N
,35,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
,36,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
,37,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
,38,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20007,N
,39,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
,40,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
,41,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20007,N
,42,DWS,DISARM,OPEN_CLOSE,60,NO_SOUND,DISARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
,43,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,DISARM,20014,N
,44,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,DISARM,20003,N
,45,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20007,N
,46,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,DISARM,20014,N
,47,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,DISARM,20003,N
,48,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20007,N
,49,DWS,DISARM,OPEN,10,NO_SOUND,DISARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
,50,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,DISARM,20014,N
,51,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,DISARM,20003,N
,52,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20007,N
,53,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,DISARM,20014,N
,54,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,DISARM,20003,N
,55,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20007,N
,56,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
,57,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,DISARM,20014,N
,58,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,DISARM,20003,N
,59,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20007,N
,60,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,DISARM,20014,N
,61,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,DISARM,20003,N
,62,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20007,N
,63,DWS,DISARM,OPEN,60,NO_SOUND,DISARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,64,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,65,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,66,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20007,N
N,67,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,68,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,69,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20007,N
N,70,DWS,DISARM,TAMPER,10,NO_SOUND,DISARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,71,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,72,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,73,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20007,N
N,74,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,75,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,76,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20007,N
N,77,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,78,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,79,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,80,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20007,N
N,81,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,82,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,83,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20007,N
N,84,DWS,DISARM,TAMPER,60,NO_SOUND,DISARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,85,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,86,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,87,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20007,N
N,88,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,89,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,90,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20007,N
N,91,DWS,DISARM,LOW_BATTERY,10,NO_SOUND,DISARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,92,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,93,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,94,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20007,N
N,95,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,96,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,97,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20007,N
N,98,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,99,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,100,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,101,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20007,N
N,102,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20014,N
N,103,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20003,N
N,104,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20007,N
N,105,DWS,DISARM,LOW_BATTERY,60,NO_SOUND,DISARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,DISARM,NO_CHK,N
N,106,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,107,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
N,108,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,N,AWAY_ARM,SOUND,ALARM,20006,N
N,109,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,N,STAY_ARM,SOUND,ALARM,20008,N
N,110,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,Y,AWAY_ARM,SOUND,ALARM,20006,N
N,111,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,Y,STAY_ARM,SOUND,ALARM,20008,N
N,112,DWS,EXIT_DELAY,OFFLINE,10,SOUND,ALARM,11006,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,113,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,114,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
N,115,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,N,AWAY_ARM,SOUND,ALARM,20006,N
N,116,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,N,STAY_ARM,SOUND,ALARM,20008,N
N,117,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,Y,AWAY_ARM,SOUND,ALARM,20006,N
N,118,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,Y,STAY_ARM,SOUND,ALARM,20008,N
N,119,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,120,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,121,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,N
N,122,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,N,AWAY_ARM,NO_SOUND,ALARM,20006,N
N,123,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,N,STAY_ARM,NO_SOUND,ALARM,20008,N
N,124,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,Y,AWAY_ARM,NO_SOUND,ALARM,20006,N
N,125,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,Y,STAY_ARM,NO_SOUND,ALARM,20008,N
N,126,DWS,EXIT_DELAY,OFFLINE,60,SOUND,ALARM,11006,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,127,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,128,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,EXIT_DELAY,NO_CHK,N
N,129,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20006,N
N,130,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,N,STAY_ARM,NO_SOUND,EXIT_DELAY,20008,N
N,131,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20006,N
N,132,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,Y,STAY_ARM,NO_SOUND,EXIT_DELAY,20008,N
N,133,DWS,EXIT_DELAY,LOW_BATTERY,10,NO_SOUND,EXIT_DELAY,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,134,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,N,DISARM,NO_SOUND,DISARM,20002,N
N,135,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,N,DISARM_PIN_FAIL,NO_SOUND,EXIT_DELAY,NO_CHK,N
N,136,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,N,AWAY_ARM,NO_SOUND,EXIT_DELAY,20006,N
N,137,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,N,STAY_ARM,NO_SOUND,EXIT_DELAY,20008,N
N,138,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,Y,AWAY_ARM,NO_SOUND,EXIT_DELAY,20006,N
N,139,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,Y,STAY_ARM,NO_SOUND,EXIT_DELAY,20008,N
N,140,DWS,EXIT_DELAY,LOW_BATTERY,40,NO_SOUND,EXIT_DELAY,NO_CHK,40,Y,DISARM,NO_SOUND,DISARM,20002,N
N,141,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,N,DISARM,NO_SOUND,DISARM,20002,N
N,142,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,143,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,144,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,145,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,146,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,147,DWS,EXIT_DELAY,LOW_BATTERY,60,NO_SOUND,EXIT_DELAY,NO_CHK,100,Y,DISARM,NO_SOUND,DISARM,20002,N
N,148,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,149,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
N,150,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,N,AWAY_ARM,SOUND,ALARM,20006,N
N,151,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,N,STAY_ARM,SOUND,ALARM,20008,N
N,152,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,Y,AWAY_ARM,SOUND,ALARM,20006,N
N,153,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,Y,STAY_ARM,SOUND,ALARM,20008,N
N,154,DWS,EXIT_DELAY,TAMPER,10,SOUND,ALARM,11003,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,155,DWS,EXIT_DELAY,TAMPER,60,SOUND,ALARM,11003,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,156,DWS,EXIT_DELAY,TAMPER,60,SOUND,ALARM,11003,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
